branch_failpass,expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,session_start_time,stimuli_presented,trial_duration,trial_num,trial_template
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1930,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_6,5691,216,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,966,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_2,4822,217,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,250,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_1,3922,218,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,4820,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_8,8767,219,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,430,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_8,5592,220,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,952,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_5,4793,221,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1258,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_3,5110,222,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,643,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_6,4514,223,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,428,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_3,7384,224,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,888,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_4,6604,225,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1497,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_3,5304,226,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,True,keypress,cat_catchRsp,6048,['Cat meowing'],choice-response,Cat meowing,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,cat_meowing,9441,227,Catch_cat
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,2992,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_7,7132,228,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1144,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_6,5018,229,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1913,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_3,5829,230,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1026,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_4,4872,231,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,973,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_8,5023,232,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,303,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_1,6332,233,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,708,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_5,4540,234,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,7112,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_7,11003,235,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,557,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_4,7136,236,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,2703,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_6,7102,237,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1910,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_2,6232,238,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,True,keypress,cat_catchRsp,5954,['Cat meowing'],choice-response,Cat meowing,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,cat_meowing,9308,239,Catch_cat
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1822,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_8,8485,240,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,759,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_5,4724,241,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,983,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_1,4859,242,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,801,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_6,4564,243,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,701,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_4,4613,244,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,4775,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_2,8897,245,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,2409,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_1,6054,246,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,741,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_3,5106,247,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1703,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_8,6502,248,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1072,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_2,4792,249,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1546,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_5,5276,250,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,True,keypress,cat_catchRsp,562,['Cat meowing'],choice-response,Cat meowing,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,cat_meowing,6357,251,Catch_cat
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,284,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_7,4584,252,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,961,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_5,5765,253,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1179,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_2,5150,254,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,617,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_6,5368,255,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,965,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_2,6739,256,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,543,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_5,4253,257,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,787,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_4,5769,258,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,2938,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_8,6985,259,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1151,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_1,4918,260,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,776,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_5,4625,261,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1153,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_6,5045,262,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1842,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_1,5485,263,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,True,keypress,bird_catchRsp,1505,['Bird singing'],choice-response,Bird singing,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,songbird,5573,264,Catch_bird
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,561,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_3,5389,265,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,908,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_7,4825,266,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,394,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_7,5109,267,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1295,[],choice-response,Lap,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_7,5620,268,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,368,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_2,4051,269,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,533,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_1,4848,270,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1351,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_3,5268,271,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,2317,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_6,6556,272,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,629,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_8,4579,273,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,628,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_4,4458,274,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,976,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_3,5428,275,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,bird_catchRsp,811,['Bird singing'],choice-response,Frog croaking,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,songbird,4512,276,Catch_bird
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,741,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_8,4575,277,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,218,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_4,3975,278,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1000,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_3,4807,279,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,3150,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_5,6875,280,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1837,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_2,6418,281,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,2650,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_4,6471,282,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,689,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_5,5418,283,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,849,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_7,4767,284,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,458,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_5,4320,285,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1163,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_2,6830,286,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1762,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_8,5709,287,EXP8c_maintaskTrials_2_l
